學校級別,代碼,學校名稱,縣市別,鄉鎮市區,地址,電話,網址,體系別,"地區
屬性",X 坐標,Y 坐標,,經度,緯度
大專校院,1289,育英醫護管理專科學校,高雄市,三民區,[807]高雄市三民區大昌二路420巷15號,(07)3811765,http://www.yuhing.edu.tw/releaseRedirect.do?unitID=1&pageID=95,[2]技職,,181427.087,2505702.097,,120.3327937,22.65018861
大專校院,1291,聖母醫護管理專科學校,宜蘭縣,三星鄉,[266]宜蘭縣三星鄉三星路二段265巷100號,(03)9897396,http://www.smc.edu.tw/,[2]技職,,321153.8,2728851.57,,121.7030059,24.66496577
大專校院,1292,新生醫護管理專科學校,桃園市,龍潭區,[325]桃園市龍潭區中豐路高平段418號,(03)4117578,http://www.web.hsc.edu.tw/bin/home.php,[2]技職,,271090.55,2747218.26,,121.2086588,24.83229201
大專校院,1293,崇仁醫護管理專科學校,嘉義縣,大林鎮,[622]嘉義縣大林鎮湖北里大湖1之10號,(05)2658880,http://www.cjc.edu.tw,[2]技職,,194771.28,2613045.13,,120.4587497,23.62000325
大專校院,3002,臺北市立大學,臺北市,中正區,[100]臺北市中正區愛國西路1號,(02)23113040,http://www.uTaipei.edu.tw,[1]一般,,301826.304,2769814.466,,121.5135802,25.03555915
宗教研修學院,1R02,基督教台灣浸會神學院,臺北市,信義區,[110]臺北市信義區吳興街394巷1號,(02) 27239500,http://www.tbts.edu.tw/,,,307198.834,2768526.52,,121.5667647,25.02373818
宗教研修學院,1R03,臺北基督學院,新北市,淡水區,[251]新北市淡水區自強路51號,(02)28097661,http://www.cct.edu.tw/,,,296538.864,2780398.471,,121.4615432,25.13128325
宗教研修學院,1R04,一貫道天皇學院,高雄市,六龜區,[844]高雄市六龜區新寮里三民路81號,(07)6872129,http://www.iktc.edu.tw,,,210666.4,2532031.77,,120.6166186,22.88889823
宗教研修學院,1R05,台灣神學研究學院,臺北市,士林區,[111]臺北市士林區仰德大道二段二巷20號,(02)28814472,http://www.tgst.edu.tw,,,304554.024,2777144.384,,121.5409006,25.10163701
宗教研修學院,1R06,一貫道崇德學院,南投縣,埔里鎮,[545]南投縣埔里鎮鯉魚路25-8號,(049)2988675,http://www.iktcds.edu.tw,,,250171.91,2650637.43,,121.0016892,23.96039891
宗教研修學院,1R07,台灣基督長老教會南神神學院,臺南市,東區,[701]臺南市東區東門路一段117號,(06)2371291,http://www.ttcs.org.tw,,,169412.64,2543202.96,,120.2139611,22.9882956
宗教研修學院,1R08,中華福音神學研究學院,桃園市,八德區,[334]桃園市八德區長安街53號,(03)2737477,http://www.ces.edu.tw,,,281945.729,2760729.73,,121.3163639,24.95409014
宗教研修學院,1R09,唯心聖教學院,南投縣,南投市,[540]南投縣南投市文化路705巷667號,(049)2209418,http://www.wxc.org.tw/tw,,,215461.25,2644810.31,,120.6607684,23.90740787
空大及大專校院附設進修學校,0A01,國立空中大學,新北市,蘆洲區,[247]新北市蘆洲區中正路172號,(02)22829355,http://www.nou.edu.tw,,,297210.959,2775481.164,,121.4680394,25.08686916
空大及大專校院附設進修學校,0A12,國立臺北科技大學附設進修學院,臺北市,大安區,[106]臺北市大安區忠孝東路三段1號,(02)27712171,http://www.ntut.edu.tw,,,304036.865,2770560.156,,121.5355146,25.04221388
空大及大專校院附設進修學校,0A13,國立高雄科技大學附設進修學院,高雄市,三民區,[807]高雄市三民區建工路415號,(07)3814526,http://www.nkust.edu.tw,,,180970.461,2505857.955,,120.3283442,22.65157753
空大及大專校院附設進修學校,0A14,國立虎尾科技大學附設進修學院,雲林縣,虎尾鎮,[632]雲林縣虎尾鎮文化路64號,(05)6315000,http://www.nfu.edu.tw,,,191830.69,2622102.46,,120.4295779,23.70168347
空大及大專校院附設進修學校,0A17,國立臺北商業大學附設空中進修學院,臺北市,中正區,[100]臺北市中正區濟南路一段321號,(02)33222777,http://www.ntub.edu.tw,,,303029.639,2770526.642,,121.5255319,25.04194696
空大及大專校院附設進修學校,0A18,國立臺中科技大學附設空中進修學院,臺中市,北區,[404]臺中市北區三民路三段129號,(04)22195678,http://www.nutc.edu.tw/bin/home.php,,,217786.566,2671714.283,,120.6830116,24.15038344
空大及大專校院附設進修學校,1A40,嶺東科技大學附設進修學院,臺中市,南屯區,[408]臺中市南屯區嶺東路一號,(04)23892088,http://www.ltu.edu.tw,,,210122.791,2670360.646,,120.6076366,24.13798592
空大及大專校院附設進修學校,1A45,龍華科技大學附進修學院,桃園市,龜山區,[333]桃園市龜山區萬壽路一段三○○號,(02)29023211,http://www.lhu.edu.tw/,,,290642,2767870.01,,121.4026929,25.01834606
空大及大專校院附設進修學校,1A71,嘉南藥理大學附設進修學院,臺南市,仁德區,[717]臺南市仁德區二仁路一段60號,(06)2664911,http://www.cnu.edu.tw,,,170584.343,2535647.233,,120.2257773,22.92012397
空大及大專校院附設進修學校,3A01,高雄市立空中大學,高雄市,小港區,[812]高雄市小港區大業北路436號,(07)8012008,http://www.ouk.edu.tw,,,182713.916,2496421.779,,120.3457102,22.5664335
軍警大專校院,M001,中華民國陸軍官校,高雄市,鳳山區,[83059]高雄市鳳山區維武路1號,(07)7462151,http://www.cma.edu.tw,,,184786.76,2502260.21,,120.3656241,22.61923905
軍警大專校院,M002,中華民國海軍官校,高雄市,左營區,[81345]高雄市左營區軍校路669號,(07)5813141,http://www.cna.edu.tw/~na/chinese_web/index.htm,,,177292,2511810.008,,120.2922791,22.70517303
軍警大專校院,M003,中華民國空軍官校,高雄市,岡山區,[82047]高雄市岡山區介壽西路西首1號,(07)6254141,http://www.cafa.edu.tw/index.asp,,,175583.158,2520594.912,,120.2752285,22.78442892
軍警大專校院,M009,國防大學,桃園市,八德區,[33448]桃園市八德區興豐路1000號,(03)3801120,http://www.ndu.edu.tw/,,,280614.31,2758583.75,,121.3031313,24.93474296
軍警大專校院,M066,中央警察大學,桃園市,龜山區,[333322]桃園市龜山區大崗里樹人路56號,(03)3282321,http://www.cpu.edu.tw,,,285110.81,2770725.53,,121.3479618,25.04426453
軍警大專校院,M104,國防醫學院,臺北市,內湖區,[11490]臺北市內湖區民權東路六段161號,(02)87923100,http://www.ndmctsgh.edu.tw/,,,310064.9,2773757.786,,121.5953905,25.07085421
軍警大專校院,M108,空軍航空技術學院,高雄市,岡山區,[82047]高雄市岡山區介壽西路198號,(07)6254141,http://www.afats.khc.edu.tw/,,,175879.49,2520611.21,,120.2781136,22.78458917
軍警大專校院,M209,陸軍專科學校,桃園市,中壢區,[320316]桃園市中壢區龍東路750號,(03)4375054,http://www.aaroc.edu.tw/,,,276232.57,2759062.63,,121.2597545,24.93914839
軍警大專校院,M267,臺灣警察專科學校,臺北市,文山區,[11696]臺北市文山區興隆路三段 153 號,(02)22308512-4,http://www.tpa.edu.tw/,,,306457.69,2765677.834,,121.5593047,24.99804823
高級中等學校,010301,國立華僑高級中等學校,新北市,板橋區,[220]新北市板橋區大觀路一段32號,(02)29684131,http://www.nocsh.ntpc.edu.tw,,,295178.942,2766686.48,,121.4476065,25.0075325
高級中等學校,011301,私立淡江高中,新北市,淡水區,[251]新北市淡水區真理街26號,(02)26203850,http://www.tksh.ntpc.edu.tw,,,293930.465,2785238.828,,121.4358305,25.17505998
高級中等學校,011302,私立康橋高中,新北市,新店區,[231]新北市新店區華城路800號,(02)22166000,http://www.kcbs.ntpc.edu.tw,,,300284.485,2756006.109,,121.4977999,24.91094832
高級中等學校,011306,私立金陵女中,新北市,三重區,[241]新北市三重區重新路五段656號,(02)29956776,http://www.glghs.ntpc.edu.tw,,,297062.566,2770566.877,,121.4664003,25.04250759
高級中等學校,011307,新北市裕德高級中等學校,新北市,土城區,[236]新北市土城區擺接堡路1號,(02)82617889,http://www.yuteh.ntpc.edu.tw/,,,294378.061,2763963.975,,121.4395846,24.98297706
高級中等學校,011309,財團法人南山高中,新北市,中和區,[235]新北市中和區廣福路41號,(02)22453000,http://www.nssh.ntpc.edu.tw,,,300817.785,2766052.328,,121.5034479,25.00162874
高級中等學校,011310,財團法人恆毅高中,新北市,新莊區,[242]新北市新莊區中正路108號,(02)29923619,http://www.hchs.ntpc.edu.tw,,,295789.261,2769903.034,,121.4537598,25.03655346
高級中等學校,011311,私立聖心女中,新北市,八里區,[249]新北市八里區龍米路一段263號,(02)26182287,http://www.shgsh.ntpc.edu.tw,,,295329.446,2780785.258,,121.449562,25.13481201
高級中等學校,011312,私立崇義高中,新北市,汐止區,[221]新北市汐止區大同路三段68號,(02)86482078,http://www.tyhs.ntpc.edu.tw/,,,317506.503,2774466.358,,121.669186,25.07693681
高級中等學校,011314,新北市福瑞斯特高中,新北市,土城區,[236]新北市土城區城林路2號,(02)22693641,http://www.chsh.ntpc.edu.tw,,,294163.94,2763149.012,,121.4374377,24.9756257
高級中等學校,011315,私立東海高中,新北市,三重區,[241]新北市三重區忠孝路三段93巷12號,(02)29822788,http://www.thhs.ntpc.edu.tw,,,298321.002,2773038.489,,121.478958,25.06478163
高級中等學校,011316,私立格致高中,新北市,三重區,[241]新北市三重區大智街260號,(02)29855892,http://www.gjsh.ntpc.edu.tw,,,299302.959,2774045.282,,121.488727,25.07383921
高級中等學校,011317,私立醒吾高中,新北市,林口區,[244]新北市林口區粉寮路一段75巷80號,(02)26012644,http://www.swsh.ntpc.edu.tw,,,289924.362,2774649.384,,121.3957789,25.07957006
高級中等學校,011318,私立徐匯高中,新北市,蘆洲區,[247]新北市蘆洲區中山一路1號,(02)22817565,http://www.sish.ntpc.edu.tw,,,298417.482,2774754.115,,121.4799747,25.08026718
高級中等學校,011322,新北市崇光高中,新北市,新店區,[231]新北市新店區三民路18號,(02)29112543,http://www.ckgsh.ntpc.edu.tw,,,304426.664,2762758.804,,121.5390699,24.97176951
高級中等學校,011323,私立光仁高中,新北市,板橋區,[220]新北市板橋區中山路二段255巷18號,(02)29615161,http://www.kjsh.ntpc.edu.tw,,,298130.603,2767871.385,,121.4768904,25.018139
高級中等學校,011324,私立竹林高中,新北市,中和區,[235]新北市中和區華新街143巷12號,(02)29422128,http://www.clsh.ntpc.edu.tw,,,301084.84,2763648.887,,121.5060047,24.9799214
高級中等學校,011325,私立及人高中,新北市,新店區,[231]新北市新店區安興路1號,(02)22112581,http://www.cjsh.ntpc.edu.tw,,,301986.416,2762141.855,,121.5148781,24.96628521
高級中等學校,011329,財團法人辭修高中,新北市,三峽區,[237]新北市三峽區溪東路251號,(02)86761277,http://www.tsshs.ntpc.edu.tw,,,291351.122,2758311.634,,121.4094332,24.93203211
高級中等學校,011330,新北市林口康橋國際高中,新北市,林口區,[244]新北市林口區興林路55號,(02)26015888,http://www.kcislk.ntpc.edu.tw/zh/index.html,,,289315.013,2774104.123,,121.3897229,25.07466338
高級中等學校,011399,私立時雨高中,新北市,瑞芳區,[224]新北市瑞芳區銅山里祈堂路217號,(02)24962217,http://www.syjh.ntpc.edu.tw,,,336222.863,2778171.656,,121.8549376,25.10943314
高級中等學校,011405,私立樹人家商,新北市,樹林區,[238]新北市樹林區大安路216號,(02)26870391,http://www.stgvs.ntpc.edu.tw,,,292321.086,2765218.805,,121.4192482,24.99436464
高級中等學校,011407,私立復興商工,新北市,永和區,[234]新北市永和區秀朗路一段201號,(02)29262121,http://www.fhvs.ntpc.edu.tw,,,302345.95,2766264.494,,121.5185949,25.00349217
高級中等學校,011408,私立南強工商,新北市,新店區,[231]新北市新店區文化路42號,(02)29155144,http://www.ncvs.ntpc.edu.tw,,,305005.748,2763768.756,,121.5448455,24.98086649
高級中等學校,011413,私立穀保家商,新北市,三重區,[241]新北市三重區中正北路560巷38號,(02)29712343,http://www.kpvs.ntpc.edu.tw,,,297530.974,2773581.571,,121.4711462,25.06970963
高級中等學校,011420,私立智光商工,新北市,永和區,[234]新北市永和區中正路100號,(02)29432491,http://www.ckvs.ntpc.edu.tw,,,301912.974,2765398.306,,121.514273,24.9956871
高級中等學校,011421,私立清傳高商,新北市,三重區,[241]新北市三重區五谷王北街141巷1號,(02)29955535,http://www.ccvs.ntpc.edu.tw,,,298115.147,2771625.951,,121.4768683,25.05203581
高級中等學校,011426,私立能仁家商,新北市,新店區,[231]新北市新店區文中路53巷10號,(02)29182399,http://www.nrvs.ntpc.edu.tw,,,304570.607,2761114.352,,121.5404307,24.9569182
高級中等學校,011427,私立豫章工商,新北市,板橋區,[220]新北市板橋區四川路一段391號,(02)29519810,http://www.ycvs.ntpc.edu.tw,,,296298.041,2765561.18,,121.4586559,24.99733941
高級中等學校,011431,私立莊敬工家,新北市,新店區,[231]新北市新店區民生路45號,(02)22188956,http://www.jjvs.ntpc.edu.tw,,,303730.727,2764305.052,,121.5322373,24.98575387
高級中等學校,011432,私立中華商海,新北市,萬里區,[207]新北市萬里區瑪鋉路15號,(02)24922119,http://www.chmvs.ntpc.edu.tw,,,319080.67,2785650.028,,121.6853529,25.17782711
高級中等學校,011C71,私立光華高商進修學校,新北市,板橋區,[220]新北市板橋區南雅南路二段1號,(02)89522255,http://www.khvs.ntpc.edu.tw,,,295889.12,2766203.714,,121.4546263,25.0031527
高級中等學校,013303,市立泰山高中,新北市,泰山區,[243]新北市泰山區辭修路7號,(02)22963625,http://www.tssh.ntpc.edu.tw,,,293370.693,2772239.523,,121.4298665,25.05771869
高級中等學校,013304,市立板橋高中,新北市,板橋區,[220]新北市板橋區文化路一段25號,(02)29602500,http://www.pcsh.ntpc.edu.tw,,,296337.463,2767150.241,,121.4590997,25.01168438
高級中等學校,013335,市立新店高中,新北市,新店區,[231]新北市新店區中央路93號,(02)22193700,http://www.htsh.ntpc.edu.tw,,,303690.963,2763178.791,,121.5317997,24.97558737
高級中等學校,013336,市立中和高中,新北市,中和區,[235]新北市中和區連城路460號,(02)22227146,http://www.chshs.ntpc.edu.tw,,,298286.762,2765196.532,,121.4783441,24.9939853
高級中等學校,013337,市立新莊高中,新北市,新莊區,[242]新北市新莊區中平路135號,(02)29912391,http://www.hcsh.ntpc.edu.tw,,,294866.583,2771188.277,,121.4446584,25.04818434
高級中等學校,013338,市立新北高中,新北市,三重區,[241]新北市三重區三信路1號,(02)28577326,http://www.ntsh.ntpc.edu.tw/,,,299354.066,2775522.368,,121.4892866,25.08717261
高級中等學校,013339,市立林口高中,新北市,林口區,[244]新北市林口區仁愛路二段173號,(02)26009482,http://www.lksh.ntpc.edu.tw,,,288435.525,2773988.092,,121.3810016,25.07363848
高級中等學校,013402,市立瑞芳高工,新北市,瑞芳區,[224]新北市瑞芳區瑞芳街60號,(02)24972516,http://www.jfvs.ntpc.edu.tw,,,331153.311,2778284.47,,121.8046814,25.11073283
高級中等學校,013430,市立三重商工,新北市,三重區,[241]新北市三重區中正北路163號,(02)29715606,http://www.scvs.ntpc.edu.tw,,,298431.579,2773577.971,,121.480073,25.06964853
高級中等學校,013433,市立新北高工,新北市,土城區,[236]新北市土城區學府路一段241號,(02)22612483,http://www.ntvs.ntpc.edu.tw/bin/home.php,,,295467.825,2764004.153,,121.4503803,24.98330752
高級中等學校,013434,市立淡水商工,新北市,淡水區,[251]新北市淡水區商工路307號,(02)26203930,http://www.tsvs.ntpc.edu.tw,,,295760.181,2786540.814,,121.4540261,25.18675959
高級中等學校,014302,市立海山高中,新北市,板橋區,[220]新北市板橋區漢生東路215號,(02)29517475,http://www.hshs.ntpc.edu.tw,,,297527.704,2766984.774,,121.4708863,25.01015366
高級中等學校,014311,市立三重高中,新北市,三重區,[241]新北市三重區集美街212號,(02)29760501,http://www.schs.ntpc.edu.tw/,,,299587.65,2771925.555,,121.4914726,25.05469306
高級中等學校,014315,市立永平高中,新北市,永和區,[234]新北市永和區永平路205號,(02)22319670,http://www.yphs.ntpc.edu.tw,,,301336.661,2767064.758,,121.5086259,25.01075149
高級中等學校,014322,市立樹林高中,新北市,樹林區,[238]新北市樹林區中華路8號,(02)86852011,http://www.slsh.ntpc.edu.tw,,,292649.55,2763954.033,,121.422463,24.98293688
高級中等學校,014326,市立明德高中,新北市,三峽區,[237]新北市三峽區中正路二段399號,(02)26723302,http://www.mdhs.ntpc.edu.tw,,,286760.853,2755518.569,,121.36391,24.9069334
高級中等學校,014332,市立秀峰高中,新北市,汐止區,[221]新北市汐止區忠孝東路201號,(02)26412134,http://www.sfhs.ntpc.edu.tw/default_page.asp,,,316594.693,2773209.817,,121.660087,25.06563362
高級中等學校,014338,市立金山高中,新北市,金山區,[208]新北市金山區美田里文化二路2號,(02)24982028,http://www.cshs.ntpc.edu.tw,,偏遠,314175.626,2790814.676,,121.6369347,25.22466872
高級中等學校,014343,市立安康高中,新北市,新店區,[231]新北市新店區安興路25號,(02)22111743,http://www.akhs.ntpc.edu.tw,,,301990.756,2762421.62,,121.5149316,24.9688108
高級中等學校,014347,市立雙溪高中,新北市,雙溪區,[227]新北市雙溪區梅竹蹊3號,(02)24931028,http://www.sxhs.ntpc.edu.tw,,偏遠,337105.012,2769924.22,,121.8631616,25.03493066
高級中等學校,014348,市立石碇高中,新北市,石碇區,[223]新北市石碇區隆盛里八分寮45號,(02)26631224,http://www.sdhs.ntpc.edu.tw,,偏遠,314857.869,2767342.81,,121.6425964,25.0127432
高級中等學校,014353,市立丹鳳高中,新北市,新莊區,[242]新北市新莊區龍安路72號,(02)29089627,http://www.dfsh.ntpc.edu.tw/,,,292001.166,2768190.158,,121.4161694,25.02119931
